Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking,text_length
"Mỗi khi cảm thấy mình đã gây rắc rối cho người khác, tôi luôn rất tự trách, dù đã xin lỗi người khác, nhưng đôi khi vẫn không thể tha thứ cho bản thân, lo lắng mình bị người khác ghét bỏ, tâm lý này phải điều chỉnh như thế nào?",1,0,0,0,1,0,0,0,0,0,0,51
"Tôi bị bạo lực lạnh từ gia đình đẩy đến điểm bùng nổ, không kiểm soát được mà trở nên kích động và tôi nghĩ Mẹ tôi thấy tôi la hét mà không nói gì cả, họ chắc là nghĩ tôi làm họ mất mặt, tôi không xứng làm con của họ.",1,0,0,0,0,0,0,1,0,0,0,52
"Tôi học được một ngôn ngữ mới, nhưng tôi nghĩ đó là do tôi có thời gian rảnh.",1,0,0,0,0,0,1,0,0,0,0,18
"Chú chó nhỏ mà tôi nuôi dưỡng cẩn thận đã chết, tôi cảm thấy rất đau lòng và buồn bã. Nuôi chó nhiều năm như vậy đột nhiên rời xa tôi, cuộc sống sau này lại thêm một nỗi buồn nhớ nhung.",1,0,1,0,0,0,0,0,0,0,0,42
"Tôi từ chối đi vì tôi không biết liệu nó có nằm trong hồ sơ của tôi hay không, điều đó có thể ảnh hưởng đến giấc mơ trở thành bác sĩ tâm thần của tôi. Tôi có một nỗi sợ hãi lớn về việc bị nghẹt thở và chết đuối. Dường như mỗi khi tôi đến gần việc đánh bại nó, tôi lại bị đánh gục xuống đáy.",1,1,0,0,0,0,0,1,0,0,0,69
"Học sinh cấp 3 tự học ở nhà, tôi làm vậy có đúng không? Tôi không muốn quay lại trường, thật sự rất băn khoăn.",0,0,0,0,0,0,0,0,0,0,0,25
"Gần đây tôi không về nhà vào ban đêm, bố tôi tìm tôi nói chuyện, lời lẽ có vẻ kích động và tức giận. Tôi nghĩ tôi không nhận lỗi! Lời nói của ông ấy có gì hay mà nghe! Ông ấy chỉ không ưa tôi, chỉ muốn mắng tôi.",1,0,0,0,0,0,0,1,0,0,0,50
Tôi có một công việc tốt mà tôi (hơi) thích nhưng gần đây tôi cảm thấy như mọi người tôi làm việc cùng đang chờ tôi phạm sai lầm. Tôi không có nhiều tự tin vào bản thân và luôn cảm thấy như mọi người đang đánh giá tôi.,1,0,0,0,0,0,0,1,0,0,0,49
"Gần đây tôi phát hiện trong điện thoại của cha mình có WeChat của người thứ ba. Tôi sợ quá, ánh mắt của cha tôi gần đây sao mà kỳ lạ thế, ông ấy chắc chắn biết tôi đã nhìn thấy, làm sao đây, tôi phải đối mặt với ông ấy và mẹ thế nào.",1,0,0,0,0,0,0,1,0,0,0,55
Tôi vừa đến một môi trường mới và cảm thấy mọi người ở đây có vẻ không thân thiện lắm.,0,0,0,0,0,0,0,0,0,0,0,20
"Điều tồi tệ nhất chưa xảy ra không có nghĩa là sẽ không xảy ra, khoảnh khắc tuyệt vọng nhất chưa đến không có nghĩa là sẽ không đến, tất cả những gì có thể làm là vùng vẫy trong chờ đợi, cho đến khi tiếng chuông báo tử của tôi vang lên.",1,0,0,0,0,0,0,1,0,0,0,53
"Tôi chỉ biết một ít về tiếng Pháp thôi, chưa nói được lưu loát.",1,0,0,0,0,0,0,0,0,1,0,14
"Không phải tôi ủy mị đâu, tôi thực sự không có ai yêu và cũng thực sự không xứng đáng.",1,0,0,0,0,0,0,1,0,0,0,20
"và tôi không có động lực hay năng lượng để học, tất cả những gì tôi làm là ngủ. và tôi ghét ra ngoài, tôi ghét gặp mọi người. và bất cứ khi nào tôi bắt đầu học, tôi lại có những cảm xúc tiêu cực và tôi bỏ cuộc.",0,0,0,0,0,0,0,0,0,0,0,50
Tôi sai rồi,1,0,0,0,1,0,0,0,0,0,0,3
"Tôi đột nhiên phát hiện nhà mình bị trộm. Đồ đạc có giá trị đều bị trộm hết, nhà còn bị lục tung lên, đau khổ quá, còn phải dọn dẹp lại những thứ này nữa. Tôi gần như sắp sụp đổ rồi, sao số tôi lại khổ thế này.",0,0,0,0,0,0,0,0,0,0,0,50
"Tôi quên mang bài tập về nhà, giáo viên phạt tôi đứng nghe giảng ở phía sau. Làm học sinh của anh ta thật xui xẻo, buổi sáng thật đáng ghét.",1,1,0,0,0,0,0,0,0,0,0,31
Nếu bù đắp có thể làm tổn thương người khác thì sao? Tôi quá hèn nhát.,1,0,0,0,0,0,0,0,1,0,0,16
"Bạn có biết không? Tôi rất ngưỡng mộ bạn, tôi cũng rất muốn rời bỏ thế giới này. Nhưng tôi sợ bố mẹ không có ai chăm sóc, cũng sợ bố mẹ buồn. Nếu trong Harry Potter có thể đọc một câu thần chú như Emma Watson để xóa đi ký ức của bố mẹ và mọi thứ liên quan đến con cái thì tốt quá. Tôi thực sự không thể sống nổi nữa, thực sự muốn có một vụ tai nạn giao thông hoặc tai nạn nào đó đưa tôi đi. Bố mẹ tôi nhất định phải khỏe mạnh và sống lâu nhé.",1,0,0,0,0,1,0,0,0,0,0,104
Sếp tôi chỉ ra một lỗi ngoài ý muốn trong công việc của tôi. Công việc này là một thất bại,1,0,1,0,0,0,0,0,0,0,0,21
"Có lẽ sau khi kết thúc, Q vẫn sẽ như mọi khi bôi nhọ tôi, nhưng điều đó không quan trọng nữa, dù sao thì cũng đã kết thúc rồi, tại sao lần đó lại không kết thúc",0,0,0,0,0,0,0,0,0,0,0,38
"Khi tôi dạy dỗ con cái, chúng bắt đầu cãi lại, bày tỏ ý kiến của mình, thậm chí công khai chống đối tôi. Đứa trẻ này, vậy mà còn nhỏ tuổi đã bắt đầu cãi lại tôi! Sau này làm sao có thể chăm sóc tôi được chứ? Tôi có thể thấy ánh mắt chế nhạo của tất cả họ hàng bạn bè dành cho tôi.",1,0,0,0,0,0,0,1,0,0,0,67
"Con cứ đòi chơi điện thoại, lại đến tuổi không nghe lời, bố mẹ không thể ép được, phải làm sao?",1,0,0,0,0,0,0,0,0,1,0,21
"Sau khi tốt nghiệp đi làm về, ở nhà nhàn rỗi ba tháng, bạn bè giúp tôi tìm được một công việc, hôm nay là ngày làm việc thứ ba, cảm thấy mình rất ngu ngốc, không biết gì cả, sợ hãi mọi thứ, lòng rất mệt mỏi.",1,0,0,0,0,0,0,0,1,0,0,48
"Tôi thực sự nhìn thấy một hình ảnh trong đầu về việc bản thân bị đấm, tát, lạm dụng, bắn, chặt đầu, cắt xẻo, đầu bị đè nát bởi một tòa nhà, v.v. Tôi cảm thấy bị xúc phạm sâu sắc khi bị chỉ trích, tôi không ""đi chơi"" với bạn bè và cảm thấy thua kém họ, chưa bao giờ đến một bữa tiệc hoặc buổi tụ tập xã hội khác, tôi cảm thấy người khác luôn đánh giá tôi và họ nhớ mọi sai lầm tôi từng mắc phải mặc dù điều đó là phi logic khi nghĩ như vậy, tôi chưa bao giờ có bạn gái, tôi thấy khó tin tưởng người khác, và lối thoát duy nhất của tôi là những tưởng tượng tôi đắm chìm khi tôi ở một mình.",1,0,0,0,0,0,0,1,0,0,0,135
"Mình vừa mua một chiếc xe mới, nhưng mình cứ lo lắng về việc nó có thể bị hỏng.",1,0,0,0,0,1,0,0,0,0,0,19
"Anh ta đã bóp cổ tôi vài lần (không đến mức bất tỉnh), gây ra rất nhiều thiệt hại cho đồ đạc và nhà cửa của tôi, anh ta phần nào ngăn cản tôi gặp bạn bè, anh ta luôn đổ lỗi cho tôi về mọi thứ và kiểm soát tôi nói chuyện với ai qua điện thoại hoặc internet. Anh ta không phải lúc nào cũng như vậy. Anh ta từng quan tâm, yêu thương, thể hiện cảm xúc; đảm bảo tôi có những gì tôi cần.",1,0,1,0,0,0,0,0,0,0,0,88
"Có lẽ vì sai sót trong công việc ngày hôm qua, tôi rất áp lực, khiến tôi sáng nay dậy rất sớm.",0,0,0,0,0,0,0,0,0,0,0,22
"Bạn trai gọi điện cho tôi, nói rằng anh ấy cần thêm không gian. Anh ấy chắc chắn thích cô gái khác rồi, nên mới bắt đầu xa lánh tôi.",1,0,0,0,0,0,0,1,0,0,0,30
"Tôi có lỗi với bố mẹ, có lỗi với cả gia đình. Họ đã dành những điều tốt đẹp nhất cho tôi, nuôi tôi khôn lớn như vậy. Kết quả tôi lại tự hủy hoại bản thân thành ra bộ dạng bẩn thỉu nhất",1,0,0,0,1,0,0,0,0,0,0,44
"Xuất tinh sớm hoặc liệt dương do thủ dâm có phải là không thể đảo ngược không, hay nói cách khác là có phải bỏ thủ dâm sẽ khỏi không, về việc uống thuốc hay thực phẩm chức năng thì tôi không muốn cân nhắc.",0,0,0,0,0,0,0,0,0,0,0,45
"Tại sao có những người làm việc không có giới hạn? Làm gì cũng thách thức đạo đức con người, thật sự là cái gì cũng có? Những người này rốt cuộc nghĩ gì trong lòng, tôi nên đối phó với họ như thế nào?",0,0,0,0,0,0,0,0,0,0,0,45
"Bạn bè thỉnh thoảng sẽ liên lạc, sẽ gặp mặt, một số bạn bè lâu ngày không gặp, khi gặp lại khó tránh khỏi sự ngượng ngùng, khi ngượng ngùng thì nên nói chuyện gì?",0,0,0,0,0,0,0,0,0,0,0,35
"Tôi cảm thấy bạn cùng phòng dường như rất thân thiết mỗi ngày, nhưng tôi không thể hòa nhập. Những người như vậy chắc chắn không ai thích, sự tồn tại của họ luôn khiến người ta cảm thấy khó chịu, tôi tin rằng họ sẽ cô đơn đến già.",1,0,1,0,0,0,0,0,0,0,0,50
Tôi là một kẻ hèn nhát.,1,0,0,0,0,0,0,0,1,0,0,6
"Gần đây vừa được thăng chức, nhưng sợ năng lực của mình không đảm đương được. Tôi là một kẻ hèn nhát, vô năng lực, không được, không được, tôi không làm được công việc này,還是跟老板说让我回去吧.",1,0,0,0,0,0,0,0,1,0,0,36
"Tôi không biết tự thỏa mãn là đúng hay sai, hơn nữa rất khó kiềm chế, đặc biệt căng thẳng và hồi hộp, chỉ hy vọng có thể giải quyết nhanh chóng, tiếp tục làm việc.",1,0,0,0,0,0,0,0,0,0,1,36
"Người yêu tôi không may qua đời một thời gian trước. Cái chết của người yêu khiến tôi không thể tin vào tất cả tình yêu trên thế giới này, tôi bắt đầu nghĩ rằng tình yêu đều mong manh dễ vỡ, tôi không thể mãi mãi có được tình yêu.",1,0,1,0,0,0,0,0,0,0,0,51
"Khi phỏng vấn, HR nói tôi không phù hợp với yêu cầu của công ty chúng tôi. Tôi đang gặp khó khăn trong học tập, nhưng tôi không dám tìm giảng viên để được giúp đỡ. Bố mẹ tôi không biết tình hình của tôi, tôi cũng không dám nói với họ, tôi mệt mỏi khi làm họ thất vọng.",1,0,0,0,0,0,0,1,0,0,0,60
"Tuy nhiên, tôi biết mình cũng phải suy nghĩ một cách hợp lý và đánh giá những thay đổi đã được thực hiện trong 18 tháng qua.",1,0,0,1,0,0,0,0,0,0,0,27
"Quả nhiên tôi là loại người có thể bị bỏ rơi bất cứ lúc nào, không ai quan tâm đến cảm xúc, sự cống hiến của tôi.",1,0,0,0,0,0,0,0,1,0,0,27
"Xin lỗi vì đã gặp bạn muộn như vậy, nhưng phải nói thế nào nhỉ, có thể quen biết thì không tính là muộn [tim] Tôi luôn cảm thấy có một khoảng thời gian mình rất tự ti, vô cớ muốn khóc và cáu kỉnh, hình như làm gì cũng không tốt, ai cũng giỏi hơn tôi. Nhưng bây giờ có lẽ sắp tốt nghiệp đại học rồi, người già rồi cũng trở nên bình thản [chua] Hy vọng những người bạn đến đây có thể tìm thấy niềm vui và hạnh phúc của riêng mình, dù chỉ là nhỏ bé [tim] Đừng quên có người bên cạnh.",1,0,1,0,0,0,0,1,1,0,0,108
Có lẽ tôi vẫn luôn là một người tồi tệ,1,0,0,0,0,0,0,0,1,0,0,10
"Người ba mươi tuổi luôn thích tự nhận mình ngây thơ, cho rằng mình thẳng thắn, nhưng thực tế lại luôn làm những chuyện mách lẻo.",1,0,0,0,0,0,0,0,1,0,0,26
"Tôi mua một túi cổ vịt, ăn cổ vịt bị mắc nghẹn và tôi nghĩ may mà xương đã được lấy ra, không bị thương, trong cái rủi có cái may.",0,0,0,0,0,0,0,0,0,0,0,31
"Tôi ở công ty, Tiểu Trương vô tình làm cà phê văng vào người tôi. Đều là do bình thường tôi làm việc không tốt, ông trời cho tôi gặp xui xẻo để trừng phạt tôi.",1,0,0,0,1,0,0,0,0,0,0,36
Chết đi cũng không ai đau lòng.,1,0,0,0,0,0,0,1,0,0,0,7
"Tuần trước tôi phát hiện ra mẹ tôi bị đau lưng đột ngột kéo dài vài ngày và tôi bằng cách nào đó đã rơi vào trạng thái rất lo lắng, nơi tôi cảm thấy như thể bà sẽ bị mất khả năng hoàn toàn và phải sống trong viện dưỡng lão. Tôi sợ bà sẽ chết sớm.",0,0,0,0,0,0,0,0,0,0,0,58
"Chúng tôi không bao giờ được phép buồn, hay giận, hay bất cứ điều gì khác ngoài hạnh phúc.",1,0,0,0,0,0,0,1,0,0,0,19
"Tôi tệ, quá tệ. Hỏng rồi.",1,0,0,0,0,0,0,0,1,0,0,6
"Tôi không thích nói chuyện, tự kỷ, không thể nói chuyện với người khác, có trở ngại về ngôn ngữ, nói chuyện không được, nói chuyện căng thẳng, không nói được với gia đình hay người lạ, phải làm sao? Xin giúp tôi.",1,0,0,0,0,0,0,0,1,0,0,43
"Tôi gần đây mang thai, cảm thấy rất khó chịu. Con đường làm mẹ tôi đi đầy vinh quang.",0,0,0,0,0,0,0,0,0,0,0,19
Trưởng ca nhà máy lại bảo tôi đo bảng túi khí phải làm sao? Hai tháng rồi vẫn không học được phải làm sao?,0,0,0,0,0,0,0,0,0,0,0,24
"Tôi cũng vậy, ban đầu là phát điên, nhớ ba năm trước tôi đẩy bàn trong lớp ra, khóc như một kẻ điên, chỉ vì người tôi thích đã nói với người khác một câu rằng ""dù cô ấy không tỏ tình, tôi cũng coi như không quen cô ấy"", rồi dần dần bắt đầu tự cô lập, bi quan về mọi thứ.",1,0,0,0,0,1,0,0,0,0,0,63
"Gần đây tôi phát hiện ra WeChat của người thứ ba trong điện thoại của bố tôi. Đàn ông đều như vậy, sau khi kết hôn và có con, bắt đầu chê vợ, ngoại tình, vô trách nhiệm, thật là tồi.",1,0,1,0,0,0,0,0,0,0,0,41
"Để giúp đứa trẻ này nâng cao thành tích, tôi đã kèm cặp một thời gian, đứa trẻ đạt 70 điểm, tôi vẫn không hài lòng với kết quả này. Chúng ta là những thanh niên bị đầu độc. Con trai đều là rắc rối.",1,0,1,0,0,0,0,0,0,0,0,45
"Khi nói chuyện hay tranh cãi với mẹ chồng, rõ ràng là tôi ghét bà ấy nhưng tôi luôn không thể diễn đạt ý thật của mình và không thể thắng bà ấy, tôi rất khó chịu, làm thế nào để cải thiện?",0,0,0,0,0,0,0,0,0,0,0,43
"Con học lớp năm rồi mà vẫn tăng động, nóng nảy, trên lớp không nghe giảng, phải làm sao đây?",0,0,0,0,0,0,0,0,0,0,0,20
"Tài năng của tôi thì tính là gì, trong mắt thế nhân đều là vô dụng.",1,0,0,0,0,0,1,0,0,0,0,16
"Vì căng thẳng, sợ hãi hoặc, tôi nói năng lộn xộn khi giao tiếp với đồng nghiệp, sếp. Tôi nghĩ thật đáng sợ, sau này tôi sẽ không bao giờ phát biểu ý kiến trước mặt người khác nữa, tôi sẽ làm một người lắng nghe thôi.",1,1,0,0,0,0,0,0,0,0,0,47
Chúng tôi chia tay rồi. Tôi biết đó là chuyện nhỏ. Sau này nhìn lại chắc chắn sẽ là chuyện nhỏ không thể nhỏ hơn được nữa. Nhưng bây giờ tôi buồn quá.,1,0,0,0,0,0,0,0,0,1,0,33
Tôi thực sự cảm thấy như thể một con vật đã trỗi dậy trong tôi.,0,0,0,0,0,0,0,0,0,0,0,15
"Tôi đi ăn ở nhà hàng, tôi phát hiện có một con côn trùng nhỏ trong thức ăn. Thông đồng với ông chủ rồi, chỉ muốn hãm hại tôi, làm tôi xấu hổ!",1,0,0,0,0,0,0,1,0,0,0,33
"Sau khi sinh con ngủ không ngon, đọc tiểu thuyết để ngủ, sau đó nghiện tiểu thuyết, tâm trạng không tốt là muốn đọc tiểu thuyết",1,1,0,0,0,0,0,0,0,0,0,26
Nhưng hình như tôi chỉ sẽ mãi không vui thôi.,1,0,0,0,0,0,0,1,0,0,0,10
Tôi chỉ hoàn thành được một phần rất nhỏ của mục tiêu đề ra.,1,0,0,0,0,0,0,0,0,1,0,14
"Dự án mà giáo viên giao cho tôi, tôi không hoàn thành đúng hạn, bị giáo viên phê bình. Ồ, tiếp theo tôi phải cố gắng lên, bù đắp những gì đã bỏ lỡ.",0,0,0,0,0,0,0,0,0,0,0,34
"Tôi đi trên đường, xe tải đi qua làm nước bắn tung tóe vào người tôi. Tôi nghĩ xui xẻo tột cùng, đi đường bình thường cũng bị bắt nạt, đi đâu cũng không gặp được chuyện tốt, toàn gặp xui xẻo.",1,0,1,0,0,0,0,0,0,0,0,42
